Enhancer	Target_gene
SE_306	ALS2
TE_13618	ERCC3
TE_12615	GCFC2
SE_311	PTMA
SE_311	MIR1244-1
SE_311	MIR1244-2
SE_311	MIR1244-3
SE_311	MIR1244-4
TE_13884	HSPD1
TE_13884	HSPE1-MOB4
TE_13884	HSPE1
TE_12214	LRPPRC
TE_11856	MIR933
TE_11856	ATF2
TE_11856	ATP5MC3
TE_12494	C2orf42
TE_12408	KRCC1
TE_13891	TMEM150A
TE_13891	USP39
TE_13891	RNF181
TE_13891	C2orf68
TE_11975	USP37
TE_11975	CNOT9
TE_13535	RBMS1
TE_11856	PPM1B
TE_13459	TRIB2
TE_13459	MREG
SE_291	EXOC6B
TE_13893	RAB17
SE_288	C2orf42
TE_12298	OBSL1
TE_12298	INHA
TE_13689	PUM2
TE_12615	CAPG
TE_12615	SH2D6
TE_11948	MYCN
TE_11948	MYCNOS
TE_12389	B3GNT2
TE_12389	MIR5192
TE_12919	GLI2
TE_12615	TCF7L1
TE_12256	MSH2
TE_13459	PHOSPHO2
TE_13459	PHOSPHO2-KLHL23
TE_13459	CCDC173
TE_12408	BAZ2B
TE_12408	LOC643072
TE_12053	SLC35F6
TE_12615	PARTICL
TE_12615	MAT2A
TE_12318	STON1
TE_12318	STON1-GTF2A1L
TE_12618	TMEM150A
TE_12618	USP39
TE_12618	RNF181
TE_12618	C2orf68
TE_13577	UGGT1
SE_291	UGP2
TE_12189	CRIM1-DT
TE_12189	CRIM1
TE_13521	CYP27A1
SE_288	TIA1
SE_288	MIR1285-2
SE_288	PCYOX1
TE_13521	CFLAR
SE_298	RALB
TE_13459	MIR561
TE_13459	GULP1
TE_13459	LINC01090
SE_286	STARD7-AS1
SE_286	SNORA112
SE_286	STARD7
SE_286	EFEMP1
SE_294	RPL31
SE_286	MBOAT2
TE_12416	EIF2B4
TE_12416	SNX17
TE_12416	ZNF513
SE_297	RND3
TE_13848	GIGYF2
SE_291	LRRTM4
TE_12917	EFEMP1
TE_12386	B3GNT2
TE_12386	MIR5192
TE_12068	LINC01460
TE_12068	LOC105374378
TE_13539	NOP58
TE_11813	RPS7
TE_13536	E2F6
TE_13459	ITGAV
TE_12687	LMAN2L
SE_286	KIAA1841
SE_289	REV1
TE_12124	STRN
SE_298	XPO1
TE_13397	HNRNPA3
TE_13397	LOC105373759
TE_13397	MIR4444-1
TE_13397	MIR4444-2
TE_12407	UGP2
TE_13861	RAB10
TE_13324	RPS7
SE_310	NCL
SE_310	SNORA75
SE_310	SNORD20
SE_310	SNORD82
TE_12106	PPP3R1
TE_12405	UGP2
TE_13809	PTMA
TE_13809	MIR1244-1
TE_13809	MIR1244-2
TE_13809	MIR1244-3
TE_13809	MIR1244-4
TE_13459	RPE
SE_278	POMC
TE_12124	RPS7
SE_291	LINC01964
TE_13024	STK36
TE_13024	RNF25
TE_13024	BCS1L
TE_13024	ZNF142
TE_12919	ING5
TE_13339	NCL
TE_13339	SNORA75
TE_13339	SNORD20
TE_13339	SNORD82
SE_408	JARID2
SE_408	JARID2-AS1
TE_21240	UTRN
TE_19982	EXOC2
TE_20189	JARID2
TE_20189	JARID2-AS1
TE_20012	SERPINB1
SE_408	GCNT2
TE_21118	CCN2
SE_408	AMD1
SE_408	VPS52
SE_408	B3GALT4
SE_408	RPS18
SE_408	GABBR1
SE_408	ATAT1
SE_408	MRPS18B
SE_408	PPP1R10
TE_20165	JARID2
TE_20165	JARID2-AS1
TE_20179	JARID2
TE_20179	JARID2-AS1
SE_408	LOC401261
SE_408	MYLIP
SE_408	ZBTB2
SE_408	CD2AP
SE_408	MIR5004
SE_419	RPL7L1
SE_416	PIM1
SE_416	MTCH1
TE_20267	JARID2
TE_20267	JARID2-AS1
SE_408	CASP8AP2
SE_408	MDN1
TE_20438	STK38
SE_408	AKIRIN2
TE_20385	LEMD2
TE_20592	PTCHD4
SE_419	PPP2R5D
SE_419	PEX6
TE_20165	CDK19
TE_20165	AMD1
SE_408	MRS2
SE_408	ATXN1
SE_408	ATXN1-AS1
TE_20398	HMGA1
TE_20398	MIR6835
SE_408	TUBB2A
SE_416	PSMG4
SE_408	LCA5
SE_408	SYNCRIP
SE_408	KLC4
SE_408	MRPL2
SE_408	CUL7
SE_408	ZDHHC14
TE_20189	H2BC17
TE_20189	H2AC17
TE_20189	H3C12
SE_408	SYNE1
SE_408	NOL7
SE_408	ATP6V1G2
SE_408	NFKBIL1
SE_408	DDX39B
SE_408	ATP6V1G2-DDX39B
SE_408	SNORD117
SE_408	SNORD84
SE_408	DDX39B-AS1
TE_20593	PTCHD4
SE_421	MYMX
SE_421	SLC29A1
SE_408	CDYL
TE_21237	FGFR1OP
TE_21237	MIR3939
SE_419	CNPY3
SE_419	CNPY3-GNMT
TE_21070	JARID2
TE_21070	JARID2-AS1
SE_408	EEF1E1
SE_408	EEF1E1-BLOC1S5
TE_20356	SNORD48
TE_20356	SNORD52
TE_20356	SNHG32
TE_20356	HSPA1B
TE_20196	MYLIP
SE_419	DNPH1
TE_20915	MTRES1
SE_422	CGAS
SE_422	MTO1
SE_420	GTPBP2
SE_420	RSPH9
SE_420	MAD2L1BP
TE_20190	GJA1
TE_20404	HMGA1
TE_20404	MIR6835
TE_21281	ZNF451
SE_408	ZKSCAN8
SE_408	ZSCAN16-AS1
SE_408	LRFN2
SE_408	SLC16A10
TE_20373	VPS52
TE_20373	B3GALT4
TE_20373	RPS18
TE_20814	LYRM2
TE_20814	LOC101929057
TE_21343	TCP1
TE_21343	PNLDC1
TE_21343	SNORA20
TE_21343	SNORA29
TE_21343	MRPL18
TE_21475	OGFRL1
TE_20425	TULP1
TE_20404	SNRPC
TE_20018	LINC01011
TE_20181	FBXO9
TE_20181	CILK1
TE_21383	DYNLT1
TE_21383	SYTL3
TE_21272	MAP7
TE_21161	ZBTB2
TE_21364	LOC115308161
TE_21364	ARID1B
TE_21364	MIR4466
TE_20050	GCNT2
TE_21346	EZR
TE_21346	EZR-AS1
SE_418	ABCF1
TE_20531	MYO6
TE_20189	MYMX
TE_20189	SLC29A1
SE_416	GABBR1
SE_408	TDP2
SE_408	ACOT13
TE_20347	DDR1
TE_20347	MIR4640
TE_21349	TMEM217
TE_21349	TBC1D22B
TE_21349	RPS10
TE_21349	RPS10-NUDT3
SE_408	PTCHD4
TE_21475	H2AC15
TE_21475	H2AC13
TE_21475	H2BC14
TE_21475	H2BC15
TE_21475	H2BC13
TE_21475	H2AC14
TE_21475	H4C11
TE_21475	H3C10
TE_21475	H4C12
SE_417	KCNK5
TE_20330	HCG15
SE_416	HSP90AB1
SE_416	TMEM151B
SE_416	SLC35B2
SE_416	MIR4647
SE_416	NFKBIE
SE_419	KLC4
SE_419	MRPL2
SE_419	CUL7
TE_20179	SSR1
SE_420	MRPS18A
TE_20134	TXNDC5
TE_21475	QKI
TE_21475	CAHM
TE_20790	SNX14
TE_21069	UST
TE_20415	ZNF76
TE_20440	MYLK4
TE_20440	WRNIP1
TE_21242	ADAT2
TE_21242	PEX3
TE_21004	H4C2
TE_21004	H2AC4
TE_21004	H4C1
TE_21004	H3C1
TE_21004	H1-1
TE_21004	H3C2
TE_20179	ZBTB9
TE_21471	CCHCR1
TE_21471	TCF19
TE_21471	POU5F1
TE_21471	PSORS1C3
SE_408	SLC17A5
TE_20404	RPS10
TE_20404	RPS10-NUDT3
TE_20533	TBCC
TE_20533	BICRAL
SE_421	GCNT2
TE_21164	BCLAF1
TE_20294	LOC401261
TE_20291	ZNF192P1
TE_20969	GTF3C6
TE_20978	SCAF8
TE_20165	ABRACL
TE_20189	RPP40
TE_20189	LYRM4-AS1
TE_20165	SEC63
TE_20179	RREB1
SE_416	SRSF3
TE_21004	GJA1
SE_408	RIPOR2
TE_20533	TRIM39
TE_20533	HCG17
TE_20533	HCG18
TE_20533	TRIM39-RPP21
SE_408	PNISR
SE_408	LOC101927365
TE_20142	C6orf52
TE_20142	PAK1IP1
SE_408	MCUR1
TE_20889	LIN28B
SE_408	REV3L
SE_408	TRAF3IP2-AS1
TE_20533	VARS2
TE_20533	GTF2H4
TE_20648	H4C5
TE_20648	H4C4
TE_20648	H2AC7
TE_20648	H3C4
TE_20648	H2BC6
TE_20648	H2BC7
TE_20165	HSP90AB1
TE_20165	TMEM151B
TE_20165	SLC35B2
TE_20165	MIR4647
TE_20165	NFKBIE
TE_21377	AMD1
TE_20258	H2BC4
TE_20258	H2AC6
TE_21118	ZBTB2
TE_21475	RPL10A
TE_21475	MIR7111
TE_21153	AHI1
TE_21153	LINC00271
SE_408	GFOD1
SE_416	VPS52
SE_416	B3GALT4
SE_416	RPS18
TE_21464	H2BC17
TE_21464	H2AC17
TE_21464	H3C12
TE_20258	CASC15
SE_416	USP45
SE_416	TSTD3
TE_20373	MIR5004
TE_20532	OARD1
TE_20532	NFYA
SE_418	TOMM6
SE_418	PRICKLE4
SE_418	FRS3
SE_419	KIFC1
TE_21231	MAP7
TE_14423	ZMYND8
TE_14423	LOC101927377
TE_14450	ZFAS1
TE_14450	SNORD12C
TE_14450	SNORD12B
TE_14450	SNORD12
TE_14450	ZNFX1
SE_316	COMMD7
SE_314	HM13
TE_14422	ZMYND8
TE_14422	LOC101927377
SE_314	ID1
SE_314	MIR3193
SE_316	MAPRE1
SE_316	ZFAS1
SE_316	SNORD12C
SE_316	SNORD12B
SE_316	SNORD12
SE_316	ZNFX1
TE_14619	RPS21
TE_14246	DNMT3B
TE_14401	PCIF1
SE_315	ID1
SE_315	MIR3193
SE_314	CHD6
SE_316	EIF6
SE_316	MMP24-AS1-EDEM2
SE_316	MMP24OS
SE_316	FAM83C-AS1
SE_316	FAM83C
TE_14455	ZFAS1
TE_14455	SNORD12C
TE_14455	SNORD12B
TE_14455	SNORD12
TE_14455	ZNFX1
TE_14341	GNAS
TE_14341	GNAS-AS1
TE_14403	SPATA2
TE_14403	LOC105372653
TE_14341	DNMT3B
TE_14645	TPD52L2
TE_14645	ABHD16B
TE_14548	GNAS
TE_14548	LOC101927932
SE_316	PLAGL2
SE_316	POFUT1
TE_14247	MAPRE1
SE_316	DYNLRB1
TE_14457	SLC9A8
SE_315	BCL2L1
SE_315	ABALON
SE_316	MGME1
SE_316	SNORD17
SE_316	SNX5
TE_14219	PYGB
TE_14328	MAPRE1
TE_14196	NAPB
TE_14481	ADNP
TE_14481	ADNP-AS1
TE_14450	MGME1
TE_14450	SNORD17
TE_14450	SNX5
TE_14428	MYBL2
TE_14423	LOC100131496
SE_316	CBFA2T2
SE_315	PDRG1
TE_14085	LOC100131496
SE_322	GNAS
SE_322	GNAS-AS1
SE_316	NNAT
SE_316	BLCAP
TE_14422	TPD52L2
TE_14422	ABHD16B
TE_14341	PCIF1
TE_14423	SLC35C2
TE_14499	ZFAS1
TE_14499	SNORD12C
TE_14499	SNORD12B
TE_14499	SNORD12
TE_14499	ZNFX1
TE_14386	TTPAL
TE_14246	TMEM230
TE_14246	PCNA
TE_14246	CDS2
TE_14246	PCNA-AS1
TE_14455	RNF114
SE_315	XKR7
TE_14401	SLC12A5
TE_14401	MMP9
TE_14401	SLC12A5-AS1
TE_14462	TMEM189-UBE2V1
TE_14462	TMEM189
TE_13951	CSNK2A1
SE_315	LOC100131496
TE_14619	LAMA5
SE_314	DNMT3B
TE_14130	MGME1
TE_14130	SNORD17
TE_14130	SNX5
SE_315	TPX2
SE_315	DNMT3B
SE_315	HM13
SE_314	BCL2L1
SE_314	ABALON
TE_14327	PPP1R16B
TE_14173	LINC00237
SE_192	RGMA
TE_7783	HERC2
TE_8020	ONECUT1
TE_8160	PLEKHO2
SE_195	IGF1R
SE_195	IRAIN
TE_8500	MIR5009
TE_8500	AP3S2
SE_194	RGMA
TE_8161	PLEKHO2
TE_7824	FAN1
SE_194	IGF1R
SE_194	IRAIN
TE_8540	RGMA
TE_7740	UBE3A
TE_8375	MORF4L1
TE_8486	LINC01586
TE_8486	MIR3529
TE_8486	AEN
TE_8486	MIR7-2
TE_8486	MIR1179
TE_8157	OAZ2
TE_8493	HAPLN3
TE_8118	TPM1
TE_8118	TPM1-AS
SE_195	OAZ2
TE_8158	OAZ2
TE_8368	CRABP1
TE_8160	PIF1
TE_8500	TTLL13P
TE_7758	TPM1
TE_7758	TPM1-AS
SE_178	CHAC1
TE_8529	RGMA
TE_8284	COMMD4P2
TE_8203	LOC101929076
TE_8203	RNU6-9
TE_8203	RNU6-2
TE_8203	RNU6-1
TE_8203	RNU6-7
TE_8203	RNU6-8
TE_8203	SKOR1
SE_195	ARHGAP11A
SE_195	ARHGAP11A-SCG5
SE_195	LOC101928042
SE_194	LINC01578
SE_195	ANP32A
SE_188	MFGE8
TE_8180	C15orf62
TE_8180	RMDN3
TE_8180	GCHFR
TE_7878	AQR
TE_7928	RAD51-AS1
TE_7928	RAD51
TE_8157	PIF1
TE_8518	HMG20A
TE_8518	PEAK1
TE_8412	UBE2Q2P2
TE_8412	GOLGA6L10
TE_7828	FAN1
TE_8333	SNX33
TE_8333	IMP3
TE_8333	SNUPN
TE_8157	IVD
TE_8493	ACAN
TE_8179	OAZ2
TE_8271	LOC102723493
TE_8271	SMAD3
SE_195	LINC01586
SE_195	MIR3529
SE_195	AEN
SE_195	MIR7-2
SE_195	MIR1179
TE_8158	IGDCC4
TE_8221	CORO2B
TE_8128	LACTB
TE_8413	GOLGA2P10
TE_8413	LOC727751
TE_8074	TLE3
SE_178	NUSAP1
SE_178	OIP5
SE_178	SLC12A6
SE_178	NUTM1
SE_178	NOP10
SE_194	CLN6
SE_184	RGMA
TE_8053	MIR7706
TE_8053	AKAP13
SE_194	CHSY1
TE_8162	OAZ2
SE_195	RCCD1
TE_7783	HERC2P3
TE_7783	LOC102723534
TE_8449	ZNF592
SE_183	RBPMS2
SE_195	MEF2A
TE_8437	ZSCAN2
SE_182	TPM1
SE_182	TPM1-AS
SE_178	FSIP1
SE_178	LOC105370941
TE_8158	PIF1
TE_7756	SNRPN
TE_7756	SNURF
TE_8519	TJP1
SE_195	IDH3A
TE_8485	SLTM
SE_265	LOC284454
SE_265	MIR23A
SE_265	MIR24-2
SE_265	MIR27A
TE_11182	PTBP1
TE_11182	MIR4745
TE_11746	LENG8
TE_11746	LENG8-AS1
TE_11746	CDC42EP5
TE_11746	LENG9
TE_11629	MIR642B
TE_11629	MIR642A
TE_11629	GIPR
TE_11736	CACNG8
TE_11182	POLRMT
TE_11182	FGF22
TE_11629	RTN2
TE_11629	VASP
TE_11629	FOSB
TE_11629	PPM1N
TE_11383	MVB12A
TE_11536	FXYD3
TE_11536	HPN-AS1
TE_11536	MIR6887
TE_11298	HNRNPM
TE_11746	TSEN34
TE_11746	MBOAT7
TE_11746	RPS9
SE_266	DDX39A
TE_11683	RPL13A
TE_11683	FLT3LG
TE_11683	FCGRT
TE_11683	MIR150
TE_11683	RPS11
TE_11683	SNORD32A
TE_11683	SNORD33
TE_11683	SNORD34
TE_11683	SNORD35A
TE_11683	SNORD35B
SE_263	QTRT1
TE_11660	SLC8A2
TE_11662	SELENOW
TE_11662	NOP53-AS1
TE_11644	DDX39A
SE_265	PALM3
SE_265	MISP3
SE_265	MIR1199
TE_11673	CYTH2
TE_11387	SNORA68
TE_11387	RPL18A
TE_11387	SLC5A5
TE_11185	R3HDM4
TE_11185	KISS1R
TE_11185	ARID3A
TE_11227	GIPC3
TE_11227	HMG20B
TE_11673	EMP3
TE_11673	CCDC114
TE_11393	IQCN
TE_11393	JUND
TE_11393	MIR3188
TE_11674	SPHK2
TE_11674	SPACA4
TE_11674	RPL18
TE_11674	CA11
TE_11674	SEC1P
TE_11674	DBP
TE_11674	FAM83E
TE_11660	SELENOW
TE_11660	NOP53-AS1
TE_11182	AZU1
TE_11182	PLPPR3
TE_11182	MIR3187
SE_269	SPINT2
SE_269	PPP1R14A
TE_11182	ABCA7
TE_11182	CNN2
TE_11182	RNU6-1
TE_11182	RNU6-7
TE_11182	RNU6-8
TE_11182	RNU6-9
TE_11182	RNU6-2
TE_11182	TMEM259
TE_11216	GNG7
TE_11231	ZFR2
TE_11231	ATCAY
TE_11231	GIPC3
TE_11231	HMG20B
TE_11674	CYTH2
SE_269	CATSPERG
TE_11655	MIR3190
TE_11655	MIR3191
TE_11655	BBC3
TE_11262	NRTN
TE_11262	FUT6
TE_11231	CACTIN
SE_265	ZSWIM4
TE_11373	MVB12A
TE_11182	TRAPPC6A
TE_11182	BLOC1S3
TE_11507	SLC7A10
TE_11579	C19orf47
TE_11579	PLD3
TE_11672	EMP3
TE_11672	CCDC114
TE_11585	CYP2T1P
TE_11585	EGLN2
TE_11535	SCN1B
TE_11535	HPN
TE_11274	DENND1C
TE_11227	CACTIN
TE_11419	ZNF101
TE_11419	ATP13A1
SE_271	HNRNPL
TE_11303	PPAN
TE_11303	ANGPTL6
TE_11303	EIF3G
TE_11303	SNORD105
TE_11303	SNORD105B
TE_11303	PPAN-P2RY11
TE_11303	SHFL
TE_11303	P2RY11
TE_11216	LMNB2
TE_11216	LINC01775
TE_11746	GAMT
TE_11746	DAZAP1
SE_270	RASGRP4
SE_270	RYR1
TE_11333	RAD23A
TE_11333	DAND5
TE_11333	SYCE2
TE_11333	GADD45GIP1
TE_11333	MIR5695
TE_11333	FARSA-AS1
TE_11333	MIR6515
TE_11333	FARSA
TE_11333	CALR
TE_11216	ZNF555
TE_11319	PLPPR2
TE_11319	TMEM205
TE_11319	RAB3D
TE_11319	CCDC159
TE_11319	ECSIT
TE_11319	CNN1
TE_11765	ZNF587
SE_269	ZNF461
SE_271	LGALS7B
TE_11660	BICRA
TE_11535	GRAMD1A
TE_11434	ZNF43
TE_11387	CCDC124
TE_11308	IZUMO1
TE_11308	FGF21
TE_11308	RASIP1
TE_11308	FUT1
TE_11675	KDELR1
TE_11675	GRIN2D
TE_11714	ZNF701
TE_11298	ADAMTS10
SE_274	SLC1A5
TE_11199	SCAMP4
TE_11199	ADAT3
TE_11646	MIR3190
TE_11646	MIR3191
TE_11646	BBC3
TE_11679	FUT2
TE_11679	LOC105447645
TE_11660	NAPA
TE_11765	ZNF418
TE_11298	PRAM1
TE_11298	ZNF414
TE_11224	PIAS4
TE_11660	MIR643
TE_11660	ZNF766
TE_11199	RPS15
TE_11199	APC2
TE_11629	ERCC2
TE_11617	BCAM
TE_11424	SLC1A5
TE_11182	FXYD1
TE_11182	FXYD7
TE_11182	LGI4
TE_11397	IQCN
TE_11397	JUND
TE_11397	MIR3188
TE_11753	RDH13
TE_11753	EPS8L1
TE_11561	ACTN4
TE_11393	LSM4
TE_11736	LENG1
TE_11736	TMC4
TE_11319	CCDC151
TE_11319	PRKCSH
TE_11765	ZNF260
TE_11197	PLK5
TE_11435	ZNF91
TE_11373	OCEL1
TE_11674	BICRA
TE_11393	PDE4C
TE_11393	LOC729966
TE_11736	CNOT3
TE_11216	ZNF77
TE_11298	ZNF121
TE_11596	LOC101930071
TE_11596	LIPE-AS1
TE_11596	CNFN
TE_11319	EPOR
TE_11319	SWSAP1
SE_269	DMKN
TE_11287	PNPLA6
TE_11287	PEX11G
TE_11287	MCOLN1
TE_11287	TEX45
TE_11287	ZNF358
SE_266	GIPC1
SE_263	ZNF627
TE_11646	TMEM160
SE_270	FBXO17
TE_11515	C19orf48
TE_11515	ACP4
TE_11515	SNORD88B
TE_11515	SNORD88A
TE_11515	SNORD88C
TE_11333	HOOK2
TE_11333	RNASEH2A
TE_11333	MIR5684
TE_11333	JUNB
TE_11333	PRDX2
TE_11255	TINCR
TE_11746	ZNF274
TE_11314	EPOR
TE_11314	SWSAP1
TE_11182	BTBD2
TE_11216	SLC39A3
TE_11319	ZNF586
TE_11182	CDC34
TE_11182	GZMM
TE_11746	RAD23A
TE_11746	DAND5
TE_11746	SYCE2
TE_11746	GADD45GIP1
TE_11746	MIR5695
TE_11746	FARSA-AS1
TE_11746	MIR6515
TE_11746	FARSA
TE_11746	CALR
TE_11746	TRIP10
TE_11746	C3
TE_11746	MIR6791
TE_11746	GPR108
TE_11733	ZNF649
SE_275	ZNF331
SE_269	DPF1
TE_11308	ZGLP1
TE_11308	FDX2
TE_11424	ZNF43
TE_11429	ZNF429
TE_11646	AP2S1
TE_11746	FBN3
TE_11746	MYADM
TE_11746	PRKCG
TE_11393	CCDC124
TE_11185	ABCA7
TE_11185	CNN2
TE_11185	RNU6-1
TE_11185	RNU6-7
TE_11185	RNU6-8
TE_11185	RNU6-9
TE_11185	RNU6-2
TE_11185	TMEM259
TE_11404	UBA52
TE_11404	KXD1
TE_11231	PIP5K1C
TE_11231	TJP3
TE_11698	C19orf48
TE_11698	ACP4
TE_11698	SNORD88B
TE_11698	SNORD88A
TE_11698	SNORD88C
TE_11629	IRF2BP1
TE_11264	TINCR
TE_11672	SPHK2
TE_11672	SPACA4
TE_11672	RPL18
TE_11672	CA11
TE_11672	SEC1P
TE_11672	DBP
TE_11672	FAM83E
TE_11243	PLIN3
TE_11765	ZNF417
TE_11216	GADD45B
TE_11358	GIPC1
TE_11629	TMEM161A
SE_266	RFX1
TE_11287	RAB11B
TE_11287	RAB11B-AS1
TE_11287	MIR4999
TE_11205	DOT1L
TE_11182	ELANE
TE_11182	CFD
TE_11650	NPAS1
TE_11566	LGALS7B
TE_11216	DIRAS1
TE_11397	LSM4
TE_11662	NOP53
TE_11662	SNORD23
TE_11622	ERCC1
TE_11622	MIR6088
TE_11586	CYP2S1
TE_11243	TNFAIP8L1
TE_11363	HOOK2
TE_11363	RNASEH2A
TE_11363	MIR5684
TE_11363	JUNB
TE_11363	PRDX2
TE_11243	FEM1A
TE_11287	LYPLA2P2
TE_11287	PRR36
TE_11205	SCAMP4
TE_11205	ADAT3
TE_11472	ZNF587
TE_11410	BCL2L12
TE_11410	IRF3
TE_11410	CPT1C
TE_11410	PRMT1
TE_11410	MIR5088
TE_11410	ADM5
SE_272	FBXO17
TE_11629	MBD3
TE_11507	GPATCH1
SE_269	DAPK3
SE_269	MIR637
TE_11629	CKM
TE_11192	ZBTB7A
TE_11219	ZNF77
TE_11413	MARK4
TE_11683	PPFIA3
TE_11683	C19orf73
TE_11683	LIN7B
TE_11660	NOP53
TE_11660	SNORD23
TE_11629	GPR4
TE_11586	AXL
TE_11182	R3HDM4
TE_11182	KISS1R
TE_11182	ARID3A
TE_11298	KANK3
TE_11665	SELENOW
TE_11665	NOP53-AS1
TE_11308	TYK2
TE_11330	RAD23A
TE_11330	DAND5
TE_11330	SYCE2
TE_11330	GADD45GIP1
TE_11330	MIR5695
TE_11330	FARSA-AS1
TE_11330	MIR6515
TE_11330	FARSA
TE_11330	CALR
TE_11509	PEPD
TE_11564	CHMP2A
TE_11564	TRIM28
TE_11564	ZBTB45
TE_11564	MIR6807
TE_11564	MZF1-AS1
TE_11564	UBE2M
TE_11444	FBXO27
TE_11629	ERCC1
TE_11629	MIR6088
TE_11662	FSTL3
SE_266	PKN1
TE_11224	CELF5
SE_376	ANK2
SE_375	LNCPRESS2
SE_374	KLHL8
TE_17824	CDS1
TE_17244	ZNF718
TE_17884	GRID2
TE_17243	ZNF876P
TE_17924	ADH5
TE_17924	LOC100507053
TE_17780	FRAS1
TE_17887	LNCPRESS2
SE_375	GRID2
TE_17307	MSX1
TE_18013	ANK2
TE_17244	ZNF141
TE_17244	MIR571
TE_17326	WFS1
TE_17244	ZNF732
TE_17260	NAT8L
TE_18207	ZNF827
TE_17884	JADE1
SE_375	HERC5
SE_375	PTPN13
SE_376	MIR302A
SE_376	ZGRF1
SE_376	MIR302CHG
SE_376	MIR302D
SE_376	MIR302B
SE_376	MIR302C
SE_376	MIR367
SE_376	LARP7
TE_18439	JAKMIP1
TE_18439	LINC02495
TE_17884	TMEM165
TE_17887	SCLT1
TE_17887	C4orf33
TE_17884	LNCPRESS2
TE_17626	LOC344967
TE_17626	N4BP2
TE_18112	PLK4
TE_17587	RASL11B
TE_18244	SNORD73B
TE_18244	RPS3A
TE_18244	SNORD73A
TE_18439	FGF2
TE_17887	GRID2
TE_17327	DCUN1D4
TE_18437	TRIM2
TE_18244	FGF2
TE_18017	GTF2IP12
TE_18017	LOC645513
TE_17552	ANK2
TE_17626	RASL11B
TE_18073	GTF2IP12
TE_18073	LOC645513
TE_17413	LCORL
TE_17626	DCUN1D4
TE_17944	SPATA4
TE_17244	ZNF595
SE_374	CLOCK
TE_17443	LDB2
TE_17626	DANCR
TE_17626	MIR4449
TE_17626	SNORA26
TE_17247	SLC49A3
TE_17247	PDE6B
TE_17247	MYL5
TE_17247	ATP5ME
TE_18207	ZFP42
TE_17420	LDB2
TE_17243	ZNF595
TE_17243	ZNF718
TE_17884	PPID
TE_17767	ANK2
SE_375	ELF2
TE_17780	MANBA
SE_371	PGM2
TE_18249	ARFIP1
TE_18249	TIGD4
TE_17552	PDS5A
TE_2890	JMJD1C
TE_2890	REEP3
SE_91	CTBP2
SE_80	VCL
TE_2913	SIRT1
SE_78	ASCC1
SE_78	ANAPC16
TE_2976	MICU1
TE_2474	PHYH
TE_3040	KCNMA1
TE_2474	SEPHS1
TE_2889	JMJD1C
TE_2889	REEP3
TE_2890	SIRT1
SE_91	TSPAN15
SE_91	BMPR1A
SE_91	VCL
TE_2574	MSRB2
SE_92	CTBP2
SE_88	MARVELD1
SE_80	ZSWIM8
SE_80	CHCHD1
SE_80	FUT11
SE_79	DDIT4
TE_2452	DHTKD1
TE_2912	SIRT1
SE_94	FGFR2
SE_91	TCF7L2
SE_91	LOC101927692
SE_91	ABLIM1
SE_94	DDX50
TE_3406	TCF7L2
TE_2826	FGFR2
TE_3311	OGDHL
TE_2662	ITGB1
TE_3311	NFKB2
SE_94	DOCK1
TE_3143	NUTM2A-AS1
TE_3143	LINC00863
SE_94	TCF7L2
TE_3074	PLAC9
TE_3411	PTEN
TE_3411	KLLN
TE_2476	SEPHS1
TE_2912	HERC4
TE_3143	BLOC1S2
TE_3399	TCF7L2
SE_88	FRAT1
TE_2890	JMJD1C-AS1
SE_82	NRG3
SE_88	ZFYVE27
TE_2477	PRPF18
TE_3037	PPRC1
SE_91	ARHGAP12
SE_73	LOC101927762
SE_73	LARP4B
TE_3317	INA
SE_92	NSMCE4A
TE_3549	CHST15
SE_91	DOCK1
TE_3143	SEPHS1
TE_2684	CTBP2
SE_82	CXCL12
SE_91	KAZALD1
TE_3143	SIRT1
TE_2813	CTBP2
TE_2728	ZNF487
TE_3621	CTBP2
SE_92	VCL
SE_88	LOC644215
SE_88	PGAM1
SE_94	ATE1-AS1
SE_94	ATE1
TE_2813	HERC4
TE_2889	DPYSL4
TE_3407	ZNF487
TE_3222	CTBP2
SE_91	ADD3-AS1
SE_91	ADD3
TE_3045	ZDHHC16
TE_3045	EXOSC1
SE_79	ASCC1
SE_79	ANAPC16
SE_94	JMJD1C
TE_2465	SEPHS1
SE_91	YME1L1
SE_91	MASTL
SE_80	BMS1P4
SE_80	GLUD1P3
SE_80	SEC24C
SE_80	BMS1P4-AGAP5
SE_94	TNKS2-AS1
SE_94	TNKS2
TE_2729	SNORD3J
TE_2729	HNRNPF
SE_94	ZWINT
SE_94	HERC4
TE_2761	GPRIN2
TE_2940	CAMK2G
SE_79	DNAJB12
SE_82	TSPAN14
TE_2976	CACNB2
TE_3449	NFKB2
TE_14890	CBSL
TE_14890	CBS
TE_14885	U2AF1L5
TE_14885	U2AF1
TE_14885	CRYAA
TE_14885	CRYAA2
TE_14885	WDR4
TE_14736	TIAM1
TE_14736	LOC150051
TE_14905	CBSL
TE_14905	CBS
TE_14738	SOD1
SE_326	ATP5PO
TE_14750	IFNAR2
TE_14740	EVA1C
TE_14917	ICOSLG
TE_14917	DNMT3L-AS1
TE_14917	LOC102723996
TE_14831	USP25
TE_14901	RRP1B
TE_14901	HSF2BP
TE_14886	PKNOX1
TE_14672	BTG3-AS1
TE_14672	BTG3
TE_3924	LINC00678
SE_109	FAM89B
