Enhancer	Target_gene
TE_40868	LOC105377763
SE_1738	SH3PXD2B
TE_38920	ACOT12
TE_39735	LOC105374727
TE_39735	CPLANE1
TE_39104	AHRR
SE_1786	HNRNPH1
SE_1714	HMGCS1
SE_1783	LARP1
TE_40406	HNRNPH1
TE_40406	SPRY4
TE_40406	SPRY4-IT1
TE_40406	SPRY4-AS1
SE_1798	ATP6V0E1
SE_1695	PURPL
SE_1785	ADAMTS6
TE_40865	HNRNPH1
TE_40158	PCDHA3
TE_40158	PCDHA2
TE_40158	PCDHA1
TE_40158	PCDHA4
TE_40855	ZNF354A
SE_1695	PTGER4
TE_40754	CSNK1A1
TE_37543	SNX24
SE_1705	WWC1
SE_1738	TMEM161B
SE_1738	TMEM161B-AS1
SE_1738	FBXL17
SE_1806	ST8SIA4
SE_1784	PWWP2A
TE_38089	NIPBL-DT
TE_38089	NIPBL
TE_38533	ANKDD1B
TE_40517	SLU7
TE_40517	PTTG1
SE_1742	ZNF608
SE_1726	ZFYVE16
SE_1692	MATR3
SE_1783	DPYSL3
TE_38089	ENC1
TE_38089	HEXB
SE_1726	HMGCR
TE_40845	LOC643201
TE_40604	SPRY4
TE_40604	SPRY4-IT1
TE_40604	SPRY4-AS1
SE_1741	SEMA5A
SE_1741	SNHG18
SE_1741	SNORD123
TE_37744	RPS14
SE_1738	GALNT10
TE_40821	CDHR2
TE_40821	RNF44
SE_1771	GRPEL2
TE_40113	PAIP2
TE_40102	MATR3
TE_40868	SQSTM1
SE_1738	WDR55
SE_1738	DND1
SE_1738	CLPTM1L
SE_1701	ZNF622
TE_40877	EFNA5
TE_39821	FNDC9
TE_40102	PAIP2
TE_40308	MIR378A
TE_40308	PPARGC1B
SE_1804	CDHR2
SE_1804	RNF44
TE_39128	ARRDC3
TE_39128	ARRDC3-AS1
SE_1765	PCDHGA12
SE_1765	PCDHGB6
SE_1765	PCDHGB5
SE_1765	PCDHGB7
SE_1765	PCDHGA10
SE_1765	PCDHGA11
SE_1765	PCDHGA9
SE_1765	PCDHGB8P
TE_37841	IL6ST
TE_37841	FLJ31104
TE_40146	DCTN4
SE_1805	CDHR2
SE_1805	RNF44
TE_40122	CXXC5
TE_40122	CXXC5-AS1
SE_1806	N4BP3
SE_1726	SERINC5
TE_37505	ICE1
TE_40074	SLU7
TE_40074	PTTG1
SE_1710	UBTD2
SE_1710	LOC100288254
TE_40867	HNRNPH1
TE_40266	EBF1
TE_40266	LINC02202
SE_1697	UGT3A1
TE_40815	CPLX2
TE_38090	MAPK9
TE_38090	ETF1
SE_1695	TRIO
SE_1738	MAN2A1
SE_1741	ZCCHC9
SE_1741	CKMT2-AS1
TE_38180	PRKAA1
TE_39448	EFNA5
SE_1764	MRNIP
SE_1764	LOC100996419
TE_40102	HSPA9
TE_38893	FBXW11
SE_1738	ARHGAP26
SE_1738	FST
TE_40129	CXXC5
TE_40129	CXXC5-AS1
TE_40862	RUFY1
SE_1692	FBXW11
TE_38921	PRKAA1
SE_1699	HMGCS1
TE_40868	RUFY1
TE_40815	CDHR2
TE_40815	RNF44
SE_1738	MCC
TE_38232	NIM1K
TE_38811	SV2C
TE_40146	SPRY4
TE_40146	SPRY4-IT1
TE_40146	SPRY4-AS1
TE_40266	PCBD2
SE_1786	PANK3
SE_1747	STARD4
SE_1747	STARD4-AS1
SE_1741	SPRY4
SE_1741	SPRY4-IT1
SE_1741	SPRY4-AS1
SE_1806	RMND5B
TE_51227	BMS1P14
SE_2216	UCK1
TE_51255	TJP2
TE_51228	LINC01410
SE_2231	PMPCA
SE_2231	SNAPC4
SE_2231	ENTR1
TE_50472	KCNV2
SE_2216	POMT1
SE_2216	SNORD62A
SE_2216	SNORD62B
SE_2216	FAM78A
SE_2229	PMPCA
SE_2229	SNAPC4
SE_2229	ENTR1
TE_52515	SH3GLB2
TE_52515	MIGA2
SE_2233	ZMYND19
SE_2197	NEK6
SE_2197	LOC613206
TE_51693	SHC3
SE_2199	ARPC5L
SE_2199	RPL35
SE_2199	WDR38
TE_52549	ABL1
SE_2164	PAPPA
SE_2193	STRBP
TE_52498	CIZ1
TE_50493	RFX3
SE_2222	WDR5
SE_2199	NR6A1
SE_2199	OLFML2A
SE_2231	PHPT1
SE_2231	RABL6
SE_2231	CCDC183
SE_2231	MAMDC4
SE_2231	AJM1
SE_2231	TMEM141
SE_2231	CCDC183-AS1
SE_2231	MIR4292
SE_2205	SH2D3C
SE_2205	MIR2861
SE_2205	CDK9
SE_2205	MIR3960
TE_52585	CEL
TE_52585	MIR6877
TE_51225	BMS1P14
SE_2164	RAPGEF1
TE_51104	APTX
TE_51104	DNAJA1
TE_52515	NUP188
TE_52515	DOLK
SE_2222	PMPCA
SE_2222	SNAPC4
SE_2222	ENTR1
SE_2222	SNORD62A
SE_2222	SNORD62B
SE_2222	LOC100130548
TE_52206	RGS3
SE_2222	PHPT1
SE_2222	RABL6
SE_2222	CCDC183
SE_2222	MAMDC4
SE_2222	AJM1
SE_2222	TMEM141
SE_2222	CCDC183-AS1
SE_2222	MIR4292
SE_2160	SNHG7
SE_2160	SNORA17B
SE_2160	SNORA17A
SE_2210	PNPLA7
SE_2210	MRPL41
TE_51165	MELK
SE_2230	PHPT1
SE_2230	RABL6
SE_2230	CCDC183
SE_2230	MAMDC4
SE_2230	AJM1
SE_2230	TMEM141
SE_2230	CCDC183-AS1
SE_2230	MIR4292
SE_2164	SHC3
TE_52504	URM1
TE_50830	HAUS6
SE_2207	SH3GLB2
SE_2207	MIGA2
SE_2222	BRD3
TE_52549	ST6GALNAC6
TE_52511	WDR34
SE_2223	BRD3
SE_2210	TOR1B
SE_2205	FPGS
TE_52548	LAMC3
SE_2199	NEK6
SE_2199	LOC613206
TE_52475	GPR107
TE_52475	FNBP1
SE_2205	TMEM210
SE_2205	MIR3621
SE_2205	LRRC26
SE_2130	C5
SE_2130	CNTRL
TE_51790	UBAP2
SE_2197	CCL27
SE_2197	GALT
SE_2197	SIGMAR1
SE_2197	RPP25L
SE_2197	DCTN3
SE_2197	IL11RA
SE_2197	ARID3C
SE_2197	LOC730098
TE_51690	SECISBP2
TE_51690	CKS2
TE_51690	MIR3153
TE_52500	COQ4
TE_52500	TRUB2
SE_2200	GAPVD1
SE_2201	COQ4
SE_2201	TRUB2
SE_2222	CAMSAP1
TE_52535	GPR107
TE_52535	FNBP1
SE_2230	SEC16A
SE_2230	C9orf163
TE_52492	TOR2A
SE_2164	LOC107984035
SE_2137	ZBTB5
SE_2203	PAPPA
TE_52497	C9orf16
SE_2142	PAX5
TE_51081	APTX
TE_51081	DNAJA1
TE_50607	ZNF462
TE_52194	POLE3
TE_52194	C9orf43
TE_52194	ALAD
TE_52647	TRAF2
TE_52647	MIR4479
SE_2140	SLC25A25
SE_2140	PTGES2
SE_2140	SLC25A25-AS1
SE_2140	PTGES2-AS1
TE_51688	SHC3
TE_52587	CAMSAP1
TE_51814	FBP2
TE_52666	TRAF2
TE_52666	MIR4479
TE_50869	MIR1299
SE_2164	UCK1
SE_2217	IARS1
SE_2217	MIR3651
SE_2217	SNORA84
SE_2164	AUH
TE_51769	PTCH1
SE_2230	ZNF462
SE_2222	ARRDC1
TE_52547	ABL1
TE_51621	NAA35
SE_2223	WDR5
TE_52502	ST6GALNAC6
SE_2207	FAM102A
TE_51470	TJP2
SE_2164	POMT1
SE_2164	SNORD62A
SE_2164	SNORD62B
SE_2142	IGFBPL1
SE_2232	NDOR1
SE_2232	TMEM203
SE_2232	TPRN
TE_52533	LRSAM1
TE_52533	RPL12
TE_52533	SNORA65
TE_52571	BARHL1
SE_2134	ELAVL2
SE_2191	NEK6
SE_2191	LOC613206
SE_2200	RABEPK
SE_2200	PPP6C
SE_2200	LOC105376271
TE_52453	LOC440173
SE_2215	ABL1
SE_2232	TOR4A
SE_2232	NRARP
SE_2160	ISCA1
TE_50607	IPPK
TE_52566	TRAF2
TE_52566	MIR4479
SE_2169	PHF2
TE_52659	TOR4A
TE_52659	NRARP
TE_52120	ZNF483
TE_50766	FRG1HP
TE_51671	NEK6
TE_51671	LOC613206
SE_2217	NUP214
TE_52197	TBC1D13
TE_52515	CARD9
TE_52515	GPSM1
TE_52515	DNLZ
SE_2232	TUBB4B
SE_2232	NELFB
SE_2232	STPG3
SE_2232	STPG3-AS1
SE_2232	FAM166A
TE_50471	KCNV2
TE_51751	CNTNAP3P2
TE_51751	CNTNAP3B
SE_2155	UCK1
SE_2223	CARD9
SE_2223	GPSM1
SE_2223	DNLZ
TE_52054	NOL6
TE_52054	MIR6851
SE_2137	MYORG
SE_2137	C9orf24
SE_2127	KCNV2
TE_51193	EXOSC3
TE_52118	EPB41L4B
TE_51816	C5
TE_51816	CNTRL
TE_51454	ODF2
TE_52548	ABL1
SE_2216	PLPP7
TE_51434	PRUNE2
TE_50764	DPP7
TE_50430	DMRT1
SE_2205	TTC16
SE_2205	PTRH1
SE_2205	CFAP157
TE_51179	TOMM5
TE_51790	PHF2
SE_2233	PNPLA7
SE_2233	MRPL41
TE_52496	FUBP3
TE_52496	LOC100272217
TE_52054	ABL1
TE_52515	PKN3
TE_50790	SET
SE_2205	PIP5KL1
SE_2205	DPM2
SE_2164	C5
SE_2164	CNTRL
SE_2215	DCAF10
TE_52499	SH2D3C
TE_52499	MIR2861
TE_52499	CDK9
TE_52499	MIR3960
SE_2222	NOTCH1
SE_2222	MIR4674
SE_2222	NALT1
SE_2231	TRAF2
SE_2231	MIR4479
SE_2217	PRRC2B
TE_51931	MSANTD3
SE_2232	ABL1
TE_52666	PNPLA7
TE_52666	MRPL41
TE_52430	LCN9
SE_2166	FBP1
TE_52549	BMS1P14
TE_52502	CIZ1
SE_2164	ZNF367
TE_52548	CCL27
TE_52548	GALT
TE_52548	SIGMAR1
TE_52548	RPP25L
TE_52548	DCTN3
TE_52548	IL11RA
TE_52548	ARID3C
TE_52548	LOC730098
TE_50865	VCP
TE_50865	FANCG
TE_50766	TLE4
SE_2182	PMPCA
SE_2182	SNAPC4
SE_2182	ENTR1
TE_51799	PTPDC1
SE_2222	GTF3C5
SE_2222	LOC105376306
TE_52535	NCS1
TE_51821	PTCH1
TE_51165	ZBTB5
SE_2230	LCN10
SE_2230	LCN8
SE_2230	LCN15
SE_2230	LOC100128593
SE_2230	MIR6722
SE_2230	LCN6
SE_2232	ZMYND19
TE_52565	PMPCA
TE_52565	SNAPC4
TE_52565	ENTR1
TE_52454	CRB2
TE_51814	ZNF169
TE_51814	LINC02603
TE_51261	TJP2
TE_52500	SLC25A25
TE_52500	PTGES2
TE_52500	SLC25A25-AS1
TE_52500	PTGES2-AS1
TE_52552	LAMC3
TE_51786	ADAMTS13
TE_51786	REXO4
TE_52365	PAPPA
SE_2141	ZBTB5
TE_52174	PTBP3
SE_1143	GREB1
SE_1143	MIR4429
SE_1192	KCMF1
TE_24987	NCKAP5
TE_24991	NCKAP5
TE_23952	POLE4
TE_23933	TET3
TE_23217	TMEM178A
SE_1154	POMC
SE_1159	SLC35F6
SE_1155	DNMT3A
SE_1296	NCL
SE_1296	SNORA75
SE_1296	SNORD20
SE_1296	SNORD82
SE_1203	CCDC138
SE_1159	GTF3C2-AS1
SE_1159	MPV17
TE_26675	CFLAR
TE_22991	PPP1CB
TE_23937	MOB1A
TE_27012	ITM2C
SE_1193	KCMF1
TE_26213	STAT4
TE_24989	NCKAP5
TE_22933	DTNB
SE_1159	CENPA
SE_1271	NOP58
SE_1194	KCMF1
TE_24330	ST3GAL5
TE_22680	GREB1
TE_22680	MIR4429
SE_1233	ABHD1
SE_1233	CGREF1
SE_1233	PREB
SE_1233	PRR30
SE_1233	TCF23
TE_24333	ANKMY1
TE_24333	RNPEPL1
TE_24333	DUSP28
SE_1276	SP3
TE_23650	MSH2
SE_1305	HDLBP
TE_24597	ACTR3
TE_24597	ACTR3-AS1
TE_24575	IL1B
TE_26218	AGFG1
TE_26218	MIR5703
SE_1161	PPP1CB
TE_24304	MAP4K4
TE_26392	GLI2
TE_24154	KCMF1
SE_1216	NIFK
TE_27119	ASB18
SE_1233	IGFBP2
SE_1188	SNRNP27
SE_1153	MFSD2B
SE_1297	NCL
SE_1297	SNORA75
SE_1297	SNORD20
SE_1297	SNORD82
SE_1235	WDSUB1
SE_1250	FASTKD1
SE_1250	PPIG
TE_23937	CCDC142
TE_23937	WBP1
TE_23937	MOGS
TE_23937	INO80B-WBP1
TE_23937	MRPL53
TE_23937	INO80B
TE_23937	TTC31
SE_1183	CALM2
TE_22942	DTNB
SE_1168	RTN4
TE_26711	MAP2
SE_1215	GLI2
SE_1305	MIR4261
TE_24987	GREB1
TE_24987	MIR4429
SE_1242	D2HGDH
TE_23732	RAB1A
SE_1250	CERS6
SE_1248	TLK1
SE_1175	CALM2
TE_26153	MIR561
TE_26153	GULP1
TE_26153	LINC01090
TE_26189	NAB1
SE_1309	GORASP2
TE_24332	MAP4K4
TE_23523	RTN4
TE_24333	GLI2
TE_23877	DYSF
SE_1139	ROCK2
TE_26313	CCDC150
TE_24163	SFTPB
TE_27043	RTN4
TE_24638	TET3
TE_24990	CCDC74A
TE_23337	PRORSD1P
SE_1305	DGKD
TE_25785	CYBRD1
TE_24976	NCKAP5
SE_1235	GPD2
SE_1198	LMAN2L
SE_1143	E2F6
SE_1195	PTCD3
SE_1195	POLR1A
SE_1198	ANKRD23
TE_26832	CCT4
TE_26832	COMMD1
SE_1194	CAPG
SE_1194	SH2D6
TE_26519	METTL21A
SE_1165	PXDN
TE_24332	LOC105373553
TE_22509	TRAPPC12
TE_22509	EIPR1
TE_26196	NAB1
TE_25707	PMS1
TE_25707	ORMDL1
SE_1278	METTL21A
SE_1209	FBXO11
SE_1219	ERCC3
TE_26443	RRM2
SE_1233	ABI2
TE_26877	CYP27A1
SE_1193	DYNC2LI1
TE_24465	UXS1
TE_24465	RNF149
TE_24465	MIR5696
TE_22833	RHOB
TE_23930	MTHFD2
TE_22951	DRC1
TE_22643	RRM2
TE_23669	B3GNT2
TE_23669	MIR5192
TE_24330	LOC105373553
TE_23650	ZNF638
TE_27196	SCLY
SE_1159	AGBL5
SE_1159	AGBL5-AS1
SE_1159	OST4
SE_1159	EMILIN1
TE_26198	SLC1A4
SE_1190	MIR149
SE_1190	LOC100130449
SE_1193	TGOLN2
SE_1175	THUMPD2
TE_26392	SESTD1
SE_1153	PUS10
SE_1153	PEX13
SE_1221	HS6ST1
TE_26745	VIL1
TE_23934	MTHFD2
SE_1304	GLI2
TE_23725	SLC1A4
TE_25841	SP3
TE_27121	SCLY
SE_1236	ANKRD30BL
SE_1236	MIR663B
SE_1159	KLHL23
TE_22898	ATAD2B
TE_22943	GAREM2
TE_23840	TIA1
TE_23840	MIR1285-2
TE_23840	PCYOX1
TE_23356	MCFD2
TE_23356	TTC7A
TE_27121	MAP4K4
TE_25001	FAHD2CP
SE_1229	REV1
TE_26424	FAM117B
SE_1295	TM4SF20
TE_27121	MCFD2
TE_27121	TTC7A
TE_23217	THUMPD2
TE_24987	OBSL1
TE_24987	CHPF
TE_24987	TMEM198
TE_24987	MIR3132
TE_24987	INHA
SE_1215	AGBL5
SE_1215	AGBL5-AS1
SE_1215	OST4
SE_1215	EMILIN1
TE_24152	CNNM3-DT
TE_24152	CNNM3
TE_26525	STAT1
TE_26525	LOC105373805
TE_25562	MARCHF7
TE_25562	BAZ2B
TE_24327	LCLAT1
TE_23523	MTIF2
TE_23008	FBXO11
SE_1199	LOC105373553
TE_24464	TBR1
SE_1238	METTL5
SE_1238	SNORD3K
SE_1238	UBR3
TE_26473	CCDC141
TE_24879	SDC1
SE_1174	CALM2
SE_1304	LOC105373878
SE_1193	KLHL23
SE_1215	PTPN4
TE_24531	ZRANB3
TE_24531	R3HDM1
SE_1305	WDFY1
TE_26112	WDR75
SE_1159	TMEM214
TE_23222	RNF144A
TE_23222	RNF144A-AS1
TE_23938	LBX2-AS1
TE_23938	LBX2
TE_23938	TLX2
TE_23938	PCGF1
TE_23843	ASPRV1
TE_24252	MRPS5
SE_1185	C2orf92
SE_1185	ACTR1B
TE_24152	KCMF1
TE_23934	TET3
TE_22943	KIF3C
TE_25380	ARL5A
SE_1215	RNF144A
SE_1215	RNF144A-AS1
SE_1295	RHBDD1
SE_1235	GREB1
SE_1235	MIR4429
SE_1236	GREB1
SE_1236	MIR4429
TE_24750	GLI2
SE_1149	PTCD3
SE_1149	POLR1A
SE_1278	CCNYL1
TE_25524	AGAP1
SE_1215	ITM2C
SE_1238	MARCHF7
SE_1238	BAZ2B
TE_26492	KCNJ13
TE_25841	CSRNP3
TE_23728	VPS54
TE_24739	GLI2
TE_24991	PXDN
SE_1166	PKDCC
SE_1309	NCKAP5
SE_1158	SLC35F6
SE_1309	THUMPD2
TE_25871	MIR933
TE_25871	ATF2
TE_25871	ATP5MC3
TE_24571	STK25
TE_25744	MARCHF7
TE_25744	BAZ2B
SE_1199	GCC2-AS1
SE_1199	LIMS1
TE_23509	ACYP2
TE_23509	PSME4
TE_27151	RAB17
TE_22945	HADHB
TE_22945	HADHA
TE_24987	RHBDD1
TE_24987	IRS1
TE_27244	D2HGDH
SE_1216	TIA1
SE_1216	MIR1285-2
SE_1216	PCYOX1
SE_1150	RHOB
TE_23210	TMEM178A
TE_26736	CXCR2
TE_26219	NAB1
TE_41896	PTCHD4
TE_43228	C6orf132
SE_1812	TUBB2A
TE_40983	PRPF4B
TE_41895	PTCHD4
TE_41628	ZNF76
TE_41897	PTCHD4
TE_41546	MICB
TE_41546	MICB-DT
TE_41791	LOC401261
SE_1813	BPHL
TE_40963	SERPINB1
TE_41631	PPARD
TE_41238	PPP1R3G
TE_41984	EFHC1
TE_42620	LYRM2
TE_42620	LOC101929057
TE_42416	LCA5
SE_1833	PRRC2A
SE_1833	AIF1
SE_1833	SNORA38
SE_1909	LINC02569
TE_41594	HCG24
TE_41791	TBCC
TE_41791	BICRAL
SE_1864	C6orf132
TE_41665	SRSF3
TE_41409	GMNN
TE_44295	PDE10A
SE_1876	SLC17A5
SE_1811	TUBB2B
SE_1811	LOC100422781
TE_41720	GLP1R
SE_1813	GMNN
SE_1912	USP45
SE_1912	TSTD3
TE_41558	HSPA1L
TE_41558	LSM2
TE_41558	HSPA1A
TE_44298	RNASET2
TE_44286	PRR18
TE_42566	PGM3
TE_42566	RWDD2A
SE_1875	TMEM63B
SE_1875	MRPL14
SE_1816	TMEM63B
SE_1816	MRPL14
TE_41630	ZNF76
TE_41512	COL11A2
TE_41512	SLC39A7
TE_41512	RXRB
TE_41512	MIR219A1
TE_41512	RING1
TE_41512	HSD17B8
TE_44171	ACAT2
TE_44171	SOD2-OT1
TE_44171	SOD2
TE_41594	PHF1
TE_41594	CUTA
TE_41594	SYNGAP1
TE_41594	KIFC1
TE_41654	MAPK13
TE_41238	FANCE
TE_41464	DDR1
TE_41464	MIR4640
TE_41719	GLP1R
TE_41176	NOL7
TE_41629	UHRF1BP1
TE_41631	ZNF76
TE_41552	MICB
TE_41552	MICB-DT
TE_42401	IRAK1BP1
TE_40916	EXOC2
TE_41143	LINC01277
SE_1833	H1-4
SE_1833	H2BC5
TE_41168	LOC100130357
SE_1865	RPL7L1
SE_1813	ELOVL2-AS1
SE_1813	ELOVL2
TE_43954	ZBTB2
TE_41790	C6orf226
TE_43684	NHSL1
SE_1860	SRSF3
TE_41667	SRSF3
SE_1881	CASP8AP2
SE_1881	MDN1
TE_41791	MTCH1
SE_1864	TRERF1
TE_41316	E2F3
SE_1833	C4A
SE_1833	DXO
SE_1833	STK19
SE_1833	C4B
SE_1833	MIR1236
SE_1833	C4B_2
SE_1833	NELFE
SE_1833	SKIV2L
SE_1833	C2-AS1
SE_1833	LOC110384692
SE_1833	CFB
TE_43121	AMD1
SE_1908	MTHFD1L
TE_41618	SPDEF
TE_41592	PHF1
TE_41592	CUTA
TE_41592	SYNGAP1
TE_41592	KIFC1
TE_43480	AKIRIN2
TE_43674	CITED2
TE_42414	LCA5
SE_1872	EFHC1
TE_43803	SAMD5
TE_42620	CASP8AP2
TE_42620	MDN1
TE_42625	HBS1L
SE_1851	SCUBE3
SE_1855	CPNE5
TE_42997	SNX3
SE_1927	PTCHD4
TE_41530	ATAT1
TE_41530	MRPS18B
TE_41530	PPP1R10
SE_1809	SRF
SE_1809	CUL9
SE_1914	ACAT2
SE_1914	SOD2-OT1
SE_1914	SOD2
TE_41125	LCA5
TE_44041	KIF13A
SE_1839	ZNF76
TE_43785	AKAP12
TE_44106	TMEM181
TE_41596	MIR5004
TE_44035	ZBTB2
TE_44041	MTHFD1L
TE_41777	C6orf132
TE_44037	GTF3C6
TE_41546	GPANK1
TE_41546	BAG6
TE_41546	APOM
TE_41546	CSNK2B
TE_41546	LY6G5C
TE_41546	LY6G5B
TE_41546	MIR6832
TE_41546	C6orf47
TE_41778	C6orf132
SE_1855	TEAD3
SE_1888	POPDC3
TE_41658	BNIP5
SE_1821	BLOC1S5
SE_1821	BLOC1S5-TXNDC5
SE_1916	ACAT2
SE_1916	SOD2-OT1
SE_1916	SOD2
SE_1864	UBR2
SE_1877	SENP6
SE_1865	MEA1
SE_1865	KLHDC3
SE_1865	RRP36
SE_1905	GINM1
TE_41560	SNORD48
TE_41560	SNORD52
TE_41560	SNHG32
TE_41560	HSPA1B
SE_1837	RIPOR2
TE_42267	TOMM6
TE_42267	PRICKLE4
TE_42267	FRS3
TE_42094	KCNK5
TE_43061	GTF3C6
TE_43194	NUS1
TE_43194	LOC101927919
TE_44119	TMEM181
SE_1866	DLK2
SE_1813	LOC643327
SE_1813	SLC22A23
TE_41596	DAXX
TE_41596	ZBTB22
TE_41596	SMIM40
TE_41596	MIR1234
TE_41596	TAPBP
SE_1927	PRPF4B
SE_1921	QKI
SE_1921	CAHM
TE_41611	SMIM29
TE_41611	MIR6835
TE_41600	ITPR3
TE_41604	LINC00336
TE_41604	GGNBP1
TE_41604	BAK1
TE_43957	ZBTB2
TE_44224	QKI
TE_44224	CAHM
TE_41677	PIM1
TE_43369	GINM1
TE_43921	NUP43
TE_43921	PCMT1
SE_1864	GUCA1B
TE_41635	PPARD
TE_44295	ACAT2
TE_44295	SOD2-OT1
TE_44295	SOD2
TE_41877	CDC5L
TE_41811	TMEM63B
TE_41811	MRPL14
TE_41494	TRIM27
TE_41624	C6orf136
TE_40962	ZNF451-AS1
TE_40962	BAG2
TE_41414	GMNN
TE_43397	ECHDC1
SE_1866	GTPBP2
SE_1866	RSPH9
SE_1866	MAD2L1BP
SE_1866	HSP90AB1
SE_1866	TMEM151B
SE_1866	SLC35B2
SE_1866	MIR4647
SE_1866	NFKBIE
TE_41445	H1-3
TE_41445	H4C7
TE_41445	H3C6
TE_41445	H2BC9
TE_41445	H2BC8
TE_41445	H3C7
TE_41445	H2AC8
TE_41445	H4C6
TE_41827	FBXO9
TE_41827	CILK1
TE_41417	PTCHD4
TE_41658	SRSF3
SE_1815	ABCC10
SE_1815	MIR6780B
SE_1858	ZFAND3
SE_1847	VARS2
SE_1847	GTF2H4
SE_1823	AGER
SE_1823	EGFL8
SE_1823	AGPAT1
SE_1823	PBX2
SE_1823	GPSM3
SE_1823	RNF5
SE_1823	MIR6721
SE_1823	MIR6833
TE_41006	ZSCAN31
TE_41876	FGFR1OP
TE_41876	MIR3939
TE_41546	MICA
TE_41546	MICA-AS1
TE_41667	CPNE5
TE_41535	C6orf136
SE_1912	RGS17
TE_43168	ASF1A
SE_1820	SCUBE3
TE_41472	H4C13
TE_41472	H2AC16
TE_41472	H3C11
TE_41472	H1-5
TE_5538	JMJD1C
TE_5538	REEP3
SE_340	PRDX3
TE_6077	PCGF5
TE_5744	ZSWIM8
TE_5744	ZSWIM8-AS1
TE_5744	CHCHD1
TE_5744	FUT11
SE_350	ABRAXAS2
SE_350	EEF1AKMT2
SE_287	ASCC1
SE_287	ANAPC16
TE_6880	PPP2R2D
SE_271	MIR5699
SE_271	PRR26
SE_272	PARD3
SE_272	PARD3-AS1
TE_6639	INPP5F
SE_248	KCNIP2-AS1
SE_248	OGA
TE_5744	PLAU
TE_5744	C10orf55
SE_291	VCL
TE_4701	CUBN
TE_5744	VCL
TE_6566	GFRA1
SE_250	PRPF18
TE_5726	FANK1
TE_5726	DHX32
SE_301	DNAJB12
SE_351	ABRAXAS2
SE_351	EEF1AKMT2
SE_332	TCF7L2
SE_340	CAMK2G
SE_248	WDR37
SE_248	IDI1
TE_6688	PPP2R2D
SE_297	SNORA11F
SE_311	MYOF
TE_4405	DNMBP
TE_6639	PRDX3
TE_5537	JMJD1C
TE_5537	REEP3
SE_251	ZSWIM8
SE_251	ZSWIM8-AS1
SE_251	CHCHD1
SE_251	FUT11
SE_248	VIM-AS1
SE_248	VIM
SE_332	GRK5
TE_5839	ANXA11
TE_5839	LINC00857
TE_4591	MIR548AK
TE_4591	SEC61A2
SE_314	LOC644215
SE_314	PGAM1
TE_4591	PROSER2-AS1
SE_291	ZSWIM8
SE_291	ZSWIM8-AS1
SE_291	CHCHD1
SE_291	FUT11
TE_6637	TIAL1
SE_332	ABLIM1
SE_351	CCDC6
SE_333	SCD
TE_5669	SAR1A
TE_5982	ASCC1
TE_5982	ANAPC16
TE_5536	JMJD1C
TE_5536	REEP3
TE_6785	JMJD1C
TE_6785	REEP3
SE_332	ADD3-AS1
SE_332	ADD3
SE_332	ITPRIP
SE_332	ITPRIP-AS1
SE_340	BAG3
TE_4634	RUFY2
SE_302	SCD
SE_340	DENND10
TE_6880	DPYSL4
SE_351	ZMIZ1
SE_351	ZMIZ1-AS1
SE_333	PRDX3
TE_5744	ITPRIP
TE_5744	ITPRIP-AS1
SE_351	MKI67
SE_351	TACC2
SE_256	ITPRIP
SE_256	ITPRIP-AS1
TE_6041	ABRAXAS2
TE_6041	EEF1AKMT2
TE_5643	SLC25A16
SE_314	MARVELD1
TE_5730	SNORA11F
TE_6686	NSMCE4A
SE_351	CTBP2
SE_251	ANKRD16
SE_251	FBH1
SE_248	TUBGCP2
SE_248	ZNF511
SE_340	NDUFB8
SE_340	HIF1AN
SE_340	SEC31B
SE_250	TRIM8
TE_5094	LOC101927762
TE_5094	LARP4B
TE_4609	CELF2
SE_324	TAF5
TE_6336	ITPRIP
TE_6336	ITPRIP-AS1
SE_351	MORN4
SE_351	PI4K2A
TE_6688	CACUL1
SE_332	CELF2
TE_6228	LOXL4
TE_6317	AS3MT
TE_5744	CAMK2G
TE_5454	WDR37
TE_5454	IDI1
TE_5744	NDST2
SE_325	TUBGCP2
SE_325	ZNF511
SE_351	KCNIP2-AS1
SE_351	OGA
SE_248	FRMD4A
SE_321	ARMH3
SE_321	HPS6
SE_290	CAMK2G
TE_5761	PRDX3
TE_5074	TUBGCP2
TE_5074	ZNF511
SE_262	CNNM2
SE_262	LOC107984265
SE_311	DLG5-AS1
SE_311	DLG5
SE_351	FANK1
SE_351	DHX32
SE_312	VIM-AS1
SE_312	VIM
TE_5473	ZMIZ1
TE_5473	ZMIZ1-AS1
SE_248	ITGB1
SE_243	TASOR2
TE_5464	TM9SF3
SE_332	DOCK1
SE_271	NDUFB8
SE_271	HIF1AN
SE_271	SEC31B
TE_6305	GBF1
TE_6305	ELOVL3
TE_6305	PITX3
TE_5684	MIR1915
TE_5684	MIR1915HG
SE_250	LOC644215
SE_250	PGAM1
TE_6186	TLL2
TE_5744	BMS1P4
TE_5744	GLUD1P3
TE_5744	SEC24C
TE_5744	BMS1P4-AGAP5
TE_4578	USP6NL
TE_4578	LOC107984208
TE_5983	NUTM2A-AS1
TE_5983	LINC00863
TE_5452	NDST2
SE_248	PLXDC2
TE_6292	FBXW4
TE_5770	VDAC2
SE_288	TET1
SE_290	ANXA7
TE_6114	KIF11
TE_6299	PPRC1
TE_5142	ZNF487
SE_313	ZDHHC16
SE_313	EXOSC1
TE_6637	INPP5F
TE_4591	PROSER2
